"rules","support","confidence","coverage","lift","count"
"{height=Medium,reb=Low,ts_pct=LowEff} => {pts=Low}",0.248337859350126,0.895945945945946,0.277179511190186,1.20927790151122,2652
"{height=Medium,pts=Low,ts_pct=LowEff} => {ast=Low}",0.243936698192715,0.930357142857143,0.262196834909636,1.07641212660579,2605
"{height=Medium,ast=Low,ts_pct=LowEff} => {pts=Low}",0.243936698192715,0.912754029432376,0.267253488154322,1.23196414058498,2605
"{height=Medium,reb=Low,ts_pct=LowEff} => {ast=Low}",0.245154040640509,0.88445945945946,0.277179511190186,1.02330905390765,2618
"{height=Medium,ast=Low,ts_pct=LowEff} => {reb=Low}",0.245154040640509,0.917309039943938,0.267253488154322,1.16590612206157,2618
"{weight=Medium,pts=Low,ts_pct=LowEff} => {reb=Low}",0.212660361457065,0.887456037514654,0.239629178762056,1.12796274989514,2271
"{weight=Medium,reb=Low,ts_pct=LowEff} => {pts=Low}",0.212660361457065,0.931883463274518,0.228204888098137,1.25778355716741,2271
"{weight=Medium,pts=Low,ts_pct=LowEff} => {ast=Low}",0.235789867965165,0.983978116451739,0.239629178762056,1.13845095401821,2518
"{weight=Medium,ast=Low,ts_pct=LowEff} => {pts=Low}",0.235789867965165,0.904779015450952,0.260604925554827,1.22120008923164,2518
"{weight=Medium,reb=Low,ts_pct=LowEff} => {ast=Low}",0.219496207510066,0.961838325810423,0.228204888098137,1.1128354801007,2344
"{weight=Medium,ast=Low,ts_pct=LowEff} => {reb=Low}",0.219496207510066,0.842256557671577,0.260604925554827,1.07051389899724,2344
"{pts=Low,reb=Low,ts_pct=LowEff} => {ast=Low}",0.316415394699878,0.936529933481153,0.337859350126416,1.08355397179255,3379
"{pts=Low,ast=Low,ts_pct=LowEff} => {reb=Low}",0.316415394699878,0.916214750542299,0.345350688266692,1.16451527267808,3379
"{reb=Low,ast=Low,ts_pct=LowEff} => {pts=Low}",0.316415394699878,0.955059355568118,0.331304429253675,1.28906456750656,3379
"{age=Prime,weight=Medium,ast_pct=Low} => {pts=Low}",0.159565502387864,0.851148851148851,0.18747073696039,1.14881427975462,1704
"{age=Prime,pts=Low,ast_pct=Low} => {weight=Medium}",0.159565502387864,0.901110523532523,0.177076505290758,1.2861479926228,1704
"{age=Prime,weight=Medium,ast_pct=Low} => {ast=Low}",0.18747073696039,1,0.18747073696039,1.1569880823402,2002
"{age=Prime,ast=Low,ast_pct=Low} => {weight=Medium}",0.18747073696039,0.902614968440036,0.207697349939133,1.28829527505629,2002
"{age=Prime,pts=Low,ast_pct=Low} => {ast=Low}",0.177076505290758,1,0.177076505290758,1.1569880823402,1891
"{age=Prime,ast=Low,ast_pct=Low} => {pts=Low}",0.177076505290758,0.852569882777277,0.207697349939133,1.15073227732287,1891
"{age=Prime,reb=Low,ast_pct=Low} => {ast=Low}",0.151699597340575,1,0.151699597340575,1.1569880823402,1620
"{age=Prime,weight=Medium,usg_pct=Low} => {pts=Low}",0.155726191590973,0.959607616849394,0.162281112463714,1.29520345555292,1663
"{age=Prime,weight=Medium,usg_pct=Low} => {ast=Low}",0.157973593033056,0.973456433929602,0.162281112463714,1.12627749273393,1687
"{age=Prime,pts=Low,usg_pct=Low} => {reb=Low}",0.171645285139058,0.842758620689655,0.203670755688735,1.07115202455901,1833
"{age=Prime,reb=Low,usg_pct=Low} => {pts=Low}",0.171645285139058,0.9786438868126,0.175390954209196,1.32089712680381,1833
"{age=Prime,pts=Low,usg_pct=Low} => {ast=Low}",0.192901957112089,0.947126436781609,0.203670755688735,1.09581399982566,2060
"{age=Prime,ast=Low,usg_pct=Low} => {pts=Low}",0.192901957112089,0.967136150234742,0.19945687798483,1.30536488224934,2060
"{age=Prime,reb=Low,usg_pct=Low} => {ast=Low}",0.164809439086057,0.939668980245595,0.175390954209196,1.08718581148892,1760
"{age=Prime,ast=Low,usg_pct=Low} => {reb=Low}",0.164809439086057,0.826291079812207,0.19945687798483,1.05022166642639,1760
"{age=Prime,weight=Medium,ts_pct=Solid} => {ast=Low}",0.153572431875644,0.8860075634792,0.17333083622062,1.02510019180871,1640
"{age=Prime,height=Medium,dreb_pct=Medium} => {ast=Low}",0.155351624683959,0.852080123266564,0.18232044198895,0.985846547818379,1659
"{age=Prime,pts=Low,dreb_pct=Medium} => {weight=Medium}",0.150669538346287,0.834110938310005,0.180634890907388,1.19052000938419,1609
"{age=Prime,reb=Low,dreb_pct=Medium} => {weight=Medium}",0.159471860661111,0.804060434372049,0.198333177263789,1.14762916047302,1703
"{age=Prime,weight=Medium,dreb_pct=Medium} => {ast=Low}",0.190186347036239,0.913630229419703,0.2081655585729,1.05705928710433,2031
"{age=Prime,ast=Low,dreb_pct=Medium} => {weight=Medium}",0.190186347036239,0.860228716645489,0.221088116864875,1.22779770984458,2031
"{age=Prime,pts=Low,dreb_pct=Medium} => {reb=Low}",0.161531978649686,0.894245723172628,0.180634890907388,1.13659248723643,1725
"{age=Prime,reb=Low,dreb_pct=Medium} => {pts=Low}",0.161531978649686,0.814447592067989,0.198333177263789,1.09927778509783,1725
"{age=Prime,pts=Low,dreb_pct=Medium} => {ast=Low}",0.173799044854387,0.96215655780197,0.180634890907388,1.11320367072234,1856
"{age=Prime,reb=Low,dreb_pct=Medium} => {ast=Low}",0.177825639104785,0.896600566572238,0.198333177263789,1.03735617014355,1899
"{age=Prime,ast=Low,dreb_pct=Medium} => {reb=Low}",0.177825639104785,0.804320203303685,0.221088116864875,1.0222965307165,1899
"{age=Prime,height=Medium,net_rating=Average} => {reb=Low}",0.159097293754097,0.849075462268866,0.187377095233636,1.07918077381209,1699
"{age=Prime,height=Medium,net_rating=Average} => {ast=Low}",0.15347879014889,0.819090454772614,0.187377095233636,0.947677894530524,1639
"{age=Prime,weight=Medium,net_rating=Average} => {ast=Low}",0.167993257795674,0.903323262839879,0.185972469332334,1.0451342496064,1794
"{age=Prime,pts=Low,net_rating=Average} => {reb=Low}",0.157411742672535,0.859846547314578,0.183069575802978,1.09287089725927,1681
"{age=Prime,pts=Low,net_rating=Average} => {ast=Low}",0.172019852046072,0.939641943734015,0.183069575802978,1.08715453056723,1837
"{age=Prime,reb=Low,net_rating=Average} => {ast=Low}",0.170708867871524,0.835472043996334,0.204326247776009,0.966631198032161,1823
"{age=Prime,height=Medium,oreb_pct=Low} => {reb=Low}",0.209195617567188,0.921997523730912,0.226893903923588,1.17186521731997,2234
"{age=Prime,reb=Low,oreb_pct=Low} => {height=Medium}",0.209195617567188,0.87918142463597,0.237943627680494,1.26687065627952,2234
"{age=Prime,ast=Low,oreb_pct=Low} => {height=Medium}",0.17361176140088,0.882436934792956,0.19674126790898,1.27156173615625,1854
"{age=Prime,pts=Low,oreb_pct=Low} => {reb=Low}",0.166869557074632,0.981277533039648,0.170053375784249,1.24721051836829,1782
"{age=Prime,pts=Low,oreb_pct=Low} => {ast=Low}",0.151793239067328,0.892621145374449,0.170053375784249,1.03275202724309,1621
"{age=Prime,ast=Low,oreb_pct=Low} => {reb=Low}",0.185223335518307,0.941456449309853,0.19674126790898,1.19659764605807,1978
"{age=Prime,height=Medium,weight=Medium} => {ast=Low}",0.18747073696039,0.881161971830986,0.212754003183819,1.01949390001984,2002
"{age=Prime,height=Medium,pts=Low} => {reb=Low}",0.199831444891844,0.920224234583872,0.21715516434123,1.16961135457286,2134
"{age=Prime,height=Medium,pts=Low} => {ast=Low}",0.201704279426913,0.928848641655886,0.21715516434123,1.07466680869374,2154
"{age=Prime,height=Medium,reb=Low} => {ast=Low}",0.220807191684615,0.829405557509673,0.266223429160034,0.959612345465417,2358
"{age=Prime,height=Medium,ast=Low} => {reb=Low}",0.220807191684615,0.853729181752353,0.258638449293005,1.08509568340078,2358
"{age=Prime,weight=Medium,pts=Low} => {reb=Low}",0.18475512688454,0.815626291856139,0.226519337016575,1.03666664731394,1973
"{age=Prime,weight=Medium,reb=Low} => {pts=Low}",0.18475512688454,0.818672199170124,0.225676561475794,1.10497982999719,1973
"{age=Prime,weight=Medium,pts=Low} => {ast=Low}",0.221556325498642,0.97809011988425,0.226519337016575,1.13163861216077,2366
"{age=Prime,weight=Medium,reb=Low} => {ast=Low}",0.207790991665886,0.920746887966805,0.225676561475794,1.06529317622942,2219
"{age=Prime,pts=Low,reb=Low} => {ast=Low}",0.254986421949621,0.93573883161512,0.272497424852514,1.08263867636163,2723
"{age=Prime,pts=Low,ast=Low} => {reb=Low}",0.254986421949621,0.851736002502346,0.299372600430752,1.08256233881487,2723
"{age=Prime,reb=Low,ast=Low} => {pts=Low}",0.254986421949621,0.869968051118211,0.293098604738271,1.17421496687201,2723
"{dreb_pct=Medium,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.175297312482442,0.924444444444444,0.189624496675719,1.31945231518608,1872
"{dreb_pct=Medium,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.185878827605581,0.980246913580247,0.189624496675719,1.32306076720468,1985
"{dreb_pct=Medium,usg_pct=Low,ast_pct=Low} => {reb=Low}",0.169023316789962,0.891358024691358,0.189624496675719,1.13292220253261,1805
"{dreb_pct=Medium,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.189624496675719,1,0.189624496675719,1.1569880823402,2025
"{net_rating=Average,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.150107687985766,0.889073765945646,0.168836033336455,1.26896802279251,1603
"{net_rating=Average,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.165277647719824,0.978924015529673,0.168836033336455,1.32127522267965,1765
"{net_rating=Average,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.168836033336455,1,0.168836033336455,1.1569880823402,1803
"{height=Medium,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.156288041951494,0.874279727606077,0.17876205637232,1.24785260773928,1669
"{height=Medium,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.174548178668415,0.976427448926139,0.17876205637232,1.31790555195681,1864
"{height=Medium,usg_pct=Low,ast_pct=Low} => {reb=Low}",0.158348159940069,0.885804085908853,0.178762056372319,1.12586310800055,1691
"{height=Medium,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.17876205637232,1,0.17876205637232,1.1569880823402,1909
"{weight=Medium,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.258825732746512,0.974268593584773,0.265661578799513,1.31499169753435,2764
"{pts=Low,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.258825732746512,0.894208993853122,0.289446577394887,1.27629749336507,2764
"{weight=Medium,usg_pct=Low,ast_pct=Low} => {reb=Low}",0.214064987358367,0.805780754317941,0.265661578799513,1.02415290113798,2286
"{reb=Low,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.214064987358367,0.882966396292005,0.24243843056466,1.26025102191958,2286
"{weight=Medium,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.265661578799513,1,0.265661578799513,1.1569880823402,2837
"{ast=Low,usg_pct=Low,ast_pct=Low} => {weight=Medium}",0.265661578799513,0.894670450961842,0.296937915535162,1.27695612748216,2837
"{pts=Low,usg_pct=Low,ast_pct=Low} => {reb=Low}",0.239067328401536,0.825946295697185,0.289446577394887,1.04978344343612,2553
"{reb=Low,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.239067328401536,0.986095017381228,0.24243843056466,1.33095408122019,2553
"{pts=Low,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.289446577394887,1,0.289446577394887,1.1569880823402,3091
"{ast=Low,usg_pct=Low,ast_pct=Low} => {pts=Low}",0.289446577394887,0.974771365499842,0.296937915535162,1.31567029981962,3091
"{reb=Low,usg_pct=Low,ast_pct=Low} => {ast=Low}",0.24243843056466,1,0.24243843056466,1.1569880823402,2589
"{ast=Low,usg_pct=Low,ast_pct=Low} => {reb=Low}",0.24243843056466,0.816461684011353,0.296937915535162,1.03772843651003,2589
"{weight=Medium,ts_pct=Solid,ast_pct=Low} => {pts=Low}",0.163966663545276,0.819372952737482,0.200112370072104,1.10592565246253,1751
"{pts=Low,ts_pct=Solid,ast_pct=Low} => {weight=Medium}",0.163966663545276,0.898870636550308,0.182414083715704,1.28295101947617,1751
"{weight=Medium,ts_pct=Solid,ast_pct=Low} => {ast=Low}",0.200112370072104,1,0.200112370072104,1.1569880823402,2137
"{ast=Low,ts_pct=Solid,ast_pct=Low} => {weight=Medium}",0.200112370072104,0.902068383284086,0.221837250678903,1.28751513834413,2137
"{pts=Low,ts_pct=Solid,ast_pct=Low} => {ast=Low}",0.182414083715704,1,0.182414083715704,1.1569880823402,1948
"{ast=Low,ts_pct=Solid,ast_pct=Low} => {pts=Low}",0.182414083715704,0.822287885183622,0.221837250678903,1.10986000074266,1948
"{reb=Low,ts_pct=Solid,ast_pct=Low} => {ast=Low}",0.157037175765521,1,0.157037175765521,1.1569880823402,1677
"{net_rating=Average,dreb_pct=Medium,ast_pct=Low} => {weight=Medium}",0.152542372881356,0.92504258943782,0.16490308081281,1.32030604285037,1629
"{net_rating=Average,dreb_pct=Medium,ast_pct=Low} => {ast=Low}",0.16490308081281,1,0.16490308081281,1.1569880823402,1761
"{height=Medium,dreb_pct=Medium,ast_pct=Low} => {weight=Medium}",0.165558572900084,0.919396775871035,0.180073040546868,1.31224781736525,1768
"{height=Medium,dreb_pct=Medium,ast_pct=Low} => {pts=Low}",0.159940069294878,0.888195527821113,0.180073040546868,1.19881699211346,1708
"{height=Medium,dreb_pct=Medium,ast_pct=Low} => {reb=Low}",0.158722726847083,0.881435257410296,0.180073040546868,1.12031029682035,1695
"{height=Medium,dreb_pct=Medium,ast_pct=Low} => {ast=Low}",0.180073040546868,1,0.180073040546868,1.1569880823402,1923
"{weight=Medium,dreb_pct=Medium,ast_pct=Low} => {pts=Low}",0.241876580204139,0.887019230769231,0.272684708306021,1.19722931817298,2583
"{pts=Low,dreb_pct=Medium,ast_pct=Low} => {weight=Medium}",0.241876580204139,0.919217081850534,0.26313325217717,1.31199134149717,2583
"{weight=Medium,dreb_pct=Medium,ast_pct=Low} => {reb=Low}",0.22829852982489,0.837225274725275,0.272684708306021,1.06411910364094,2438
"{reb=Low,dreb_pct=Medium,ast_pct=Low} => {weight=Medium}",0.22829852982489,0.916886047386235,0.2489933514374,1.30866427426325,2438
"{weight=Medium,dreb_pct=Medium,ast_pct=Low} => {ast=Low}",0.272684708306021,1,0.272684708306021,1.1569880823402,2912
"{ast=Low,dreb_pct=Medium,ast_pct=Low} => {weight=Medium}",0.272684708306021,0.91832229580574,0.296937915535162,1.31071422038352,2912
"{pts=Low,dreb_pct=Medium,ast_pct=Low} => {reb=Low}",0.234947092424384,0.89288256227758,0.26313325217717,1.13485990032876,2509
"{reb=Low,dreb_pct=Medium,ast_pct=Low} => {pts=Low}",0.234947092424384,0.943587814968033,0.2489933514374,1.27358117745749,2509
"{pts=Low,dreb_pct=Medium,ast_pct=Low} => {ast=Low}",0.26313325217717,1,0.26313325217717,1.1569880823402,2810
"{ast=Low,dreb_pct=Medium,ast_pct=Low} => {pts=Low}",0.26313325217717,0.886155786818039,0.296937915535162,1.19606390892693,2810
"{reb=Low,dreb_pct=Medium,ast_pct=Low} => {ast=Low}",0.2489933514374,1,0.2489933514374,1.1569880823402,2659
"{ast=Low,dreb_pct=Medium,ast_pct=Low} => {reb=Low}",0.2489933514374,0.838536739198991,0.296937915535162,1.06578598404023,2659
"{height=Medium,net_rating=Average,ast_pct=Low} => {ast=Low}",0.154883416050192,1,0.154883416050192,1.1569880823402,1654
"{weight=Medium,net_rating=Average,ast_pct=Low} => {pts=Low}",0.201985204607173,0.864182692307692,0.23372974997659,1.16640634114685,2157
"{pts=Low,net_rating=Average,ast_pct=Low} => {weight=Medium}",0.201985204607173,0.891322314049587,0.226612978743328,1.27217735789034,2157
"{reb=Low,net_rating=Average,ast_pct=Low} => {weight=Medium}",0.172207135499579,0.877385496183206,0.196273059275213,1.25228544690463,1839
"{weight=Medium,net_rating=Average,ast_pct=Low} => {ast=Low}",0.23372974997659,1,0.23372974997659,1.1569880823402,2496
"{ast=Low,net_rating=Average,ast_pct=Low} => {weight=Medium}",0.23372974997659,0.892065761258041,0.262009551456129,1.27323847426819,2496
"{pts=Low,net_rating=Average,ast_pct=Low} => {reb=Low}",0.184005993070512,0.81198347107438,0.226612978743328,1.0320365969535,1965
"{reb=Low,net_rating=Average,ast_pct=Low} => {pts=Low}",0.184005993070512,0.9375,0.196273059275213,1.26536432002022,1965
"{pts=Low,net_rating=Average,ast_pct=Low} => {ast=Low}",0.226612978743328,1,0.226612978743328,1.1569880823402,2420
"{ast=Low,net_rating=Average,ast_pct=Low} => {pts=Low}",0.226612978743328,0.864903502501787,0.262009551456129,1.16737923448137,2420
"{reb=Low,net_rating=Average,ast_pct=Low} => {ast=Low}",0.196273059275213,1,0.196273059275213,1.1569880823402,2096
"{reb=Low,oreb_pct=Low,ast_pct=Low} => {ast=Low}",0.151137746980054,1,0.151137746980054,1.1569880823402,1614
"{ast=Low,oreb_pct=Low,ast_pct=Low} => {reb=Low}",0.151137746980054,0.943308007013442,0.160220994475138,1.19895098868086,1614
"{height=Medium,weight=Medium,ast_pct=Low} => {pts=Low}",0.210506601741736,0.884691066509248,0.237943627680494,1.1940869437882,2248
"{height=Medium,pts=Low,ast_pct=Low} => {weight=Medium}",0.210506601741736,0.877097151775263,0.24000374566907,1.25187389518953,2248
"{height=Medium,weight=Medium,ast_pct=Low} => {reb=Low}",0.199363236258077,0.837859110586383,0.237943627680494,1.06492471339586,2129
"{height=Medium,reb=Low,ast_pct=Low} => {weight=Medium}",0.199363236258077,0.864393016646366,0.230639572993726,1.2337413826205,2129
"{height=Medium,weight=Medium,ast_pct=Low} => {ast=Low}",0.237943627680494,1,0.237943627680494,1.1569880823402,2541
"{height=Medium,ast=Low,ast_pct=Low} => {weight=Medium}",0.237943627680494,0.879543094496365,0.270530948590692,1.25536497007841,2541
"{height=Medium,pts=Low,ast_pct=Low} => {reb=Low}",0.213034928364079,0.887631681623098,0.24000374566907,1.12818599476947,2275
"{height=Medium,reb=Low,ast_pct=Low} => {pts=Low}",0.213034928364079,0.923670320747056,0.230639572993726,1.24669809849062,2275
"{height=Medium,pts=Low,ast_pct=Low} => {ast=Low}",0.24000374566907,1,0.24000374566907,1.1569880823402,2563
"{height=Medium,ast=Low,ast_pct=Low} => {pts=Low}",0.24000374566907,0.887158186223607,0.270530948590692,1.19741686939862,2563
"{height=Medium,reb=Low,ast_pct=Low} => {ast=Low}",0.230639572993726,1,0.230639572993726,1.1569880823402,2463
"{height=Medium,ast=Low,ast_pct=Low} => {reb=Low}",0.230639572993726,0.852544132917965,0.270530948590692,1.08358947815174,2463
"{weight=Medium,pts=Low,ast_pct=Low} => {reb=Low}",0.293847738552299,0.812322029510743,0.361737990448544,1.03246690706323,3138
"{weight=Medium,reb=Low,ast_pct=Low} => {pts=Low}",0.293847738552299,0.943192064923354,0.311546024908699,1.27304702493889,3138
"{pts=Low,reb=Low,ast_pct=Low} => {weight=Medium}",0.293847738552299,0.88047138047138,0.333739114149265,1.2566899053801,3138
"{weight=Medium,pts=Low,ast_pct=Low} => {ast=Low}",0.361737990448544,1,0.361737990448544,1.1569880823402,3863
"{weight=Medium,ast=Low,ast_pct=Low} => {pts=Low}",0.361737990448544,0.87082957619477,0.415394699878266,1.17537778617087,3863
"{pts=Low,ast=Low,ast_pct=Low} => {weight=Medium}",0.361737990448544,0.890502535730751,0.406217810656429,1.27100729471648,3863
"{weight=Medium,reb=Low,ast_pct=Low} => {ast=Low}",0.311546024908699,1,0.311546024908699,1.1569880823402,3327
"{reb=Low,ast=Low,ast_pct=Low} => {weight=Medium}",0.311546024908699,0.879460745440127,0.354246652308269,1.25524743391541,3327
"{pts=Low,reb=Low,ast_pct=Low} => {ast=Low}",0.333739114149265,1,0.333739114149265,1.1569880823402,3564
"{pts=Low,ast=Low,ast_pct=Low} => {reb=Low}",0.333739114149265,0.821576763485477,0.406217810656429,1.04422973783164,3564
"{reb=Low,ast=Low,ast_pct=Low} => {pts=Low}",0.333739114149265,0.942109436954798,0.354246652308269,1.2715857782154,3564
"{weight=Medium,usg_pct=Low,ts_pct=Solid} => {pts=Low}",0.157411742672535,0.960571428571429,0.163873021818522,1.29650433338148,1681
"{weight=Medium,usg_pct=Low,ts_pct=Solid} => {ast=Low}",0.15919093548085,0.971428571428571,0.163873021818522,1.12393127998762,1700
"{pts=Low,usg_pct=Low,ts_pct=Solid} => {reb=Low}",0.167525049161907,0.822907083716651,0.203577113961981,1.04592058402882,1789
"{reb=Low,usg_pct=Low,ts_pct=Solid} => {pts=Low}",0.167525049161907,0.974400871459695,0.171926210319318,1.31517023588449,1789
"{pts=Low,usg_pct=Low,ts_pct=Solid} => {ast=Low}",0.193089240565596,0.948482060717571,0.203577113961981,1.0973824405637,2062
"{ast=Low,usg_pct=Low,ts_pct=Solid} => {pts=Low}",0.193089240565596,0.967620835288597,0.199550519711583,1.30601907230118,2062
"{reb=Low,usg_pct=Low,ts_pct=Solid} => {ast=Low}",0.162000187283454,0.942265795206972,0.171926210319318,1.09019029545127,1730
"{ast=Low,usg_pct=Low,ts_pct=Solid} => {reb=Low}",0.162000187283454,0.811825434068512,0.199550519711583,1.03183573082809,1730
"{net_rating=Average,dreb_pct=Medium,usg_pct=Low} => {pts=Low}",0.158535443393576,0.972429638139001,0.163030246277741,1.31250961902002,1693
"{net_rating=Average,dreb_pct=Medium,usg_pct=Low} => {ast=Low}",0.156943534038768,0.962665134979897,0.163030246277741,1.11379208845616,1676
"{height=Medium,dreb_pct=Medium,usg_pct=Low} => {weight=Medium}",0.158816368573836,0.809546539379475,0.19617941754846,1.15545943518223,1696
"{height=Medium,dreb_pct=Medium,usg_pct=Low} => {pts=Low}",0.190935480850267,0.97326968973747,0.19617941754846,1.31364345509434,2039
"{height=Medium,dreb_pct=Medium,usg_pct=Low} => {reb=Low}",0.181384024721416,0.924582338902148,0.19617941754846,1.1751505352459,1937
"{height=Medium,dreb_pct=Medium,usg_pct=Low} => {ast=Low}",0.186534319692855,0.950835322195704,0.19617941754846,1.10010513604853,1992
"{weight=Medium,dreb_pct=Medium,usg_pct=Low} => {pts=Low}",0.234197958610357,0.97504873294347,0.240191029122577,1.3160446687441,2501
"{pts=Low,dreb_pct=Medium,usg_pct=Low} => {weight=Medium}",0.234197958610357,0.843792172739541,0.2775540780972,1.20433795946078,2501
"{weight=Medium,dreb_pct=Medium,usg_pct=Low} => {reb=Low}",0.213315853544339,0.888109161793372,0.240191029122577,1.12879287536199,2278
"{reb=Low,dreb_pct=Medium,usg_pct=Low} => {weight=Medium}",0.213315853544339,0.834126693518858,0.255735555763648,1.19054249667039,2278
"{weight=Medium,dreb_pct=Medium,usg_pct=Low} => {ast=Low}",0.236164434872179,0.983235867446394,0.240191029122577,1.1375921807649,2522
"{ast=Low,dreb_pct=Medium,usg_pct=Low} => {weight=Medium}",0.236164434872179,0.862222222222222,0.273902050753816,1.23064302474086,2522
"{pts=Low,dreb_pct=Medium,usg_pct=Low} => {reb=Low}",0.252364453600524,0.909244264507422,0.2775540780972,1.15565573680966,2695
"{reb=Low,dreb_pct=Medium,usg_pct=Low} => {pts=Low}",0.252364453600524,0.986818015378982,0.255735555763648,1.33192992748131,2695
"{pts=Low,dreb_pct=Medium,usg_pct=Low} => {ast=Low}",0.267721696788089,0.964574898785425,0.2775540780972,1.11600166241924,2859
"{ast=Low,dreb_pct=Medium,usg_pct=Low} => {pts=Low}",0.267721696788089,0.977435897435897,0.273902050753816,1.31926667703715,2859
"{reb=Low,dreb_pct=Medium,usg_pct=Low} => {ast=Low}",0.247120516902332,0.96631270596851,0.255735555763648,1.11801228461947,2639
"{ast=Low,dreb_pct=Medium,usg_pct=Low} => {reb=Low}",0.247120516902332,0.902222222222222,0.273902050753816,1.14673067259118,2639
"{height=Medium,net_rating=Average,usg_pct=Low} => {pts=Low}",0.187096170053376,0.970845481049563,0.192714673658582,1.31037144743785,1998
"{height=Medium,net_rating=Average,usg_pct=Low} => {reb=Low}",0.175859162842963,0.912536443148688,0.192714673658582,1.15984011858901,1878
"{height=Medium,net_rating=Average,usg_pct=Low} => {ast=Low}",0.180822174360895,0.938289601554908,0.192714673658582,1.08558988678276,1931
"{weight=Medium,net_rating=Average,usg_pct=Low} => {pts=Low}",0.198801385897556,0.970736168267032,0.204794456409776,1.3102239055768,2123
"{weight=Medium,net_rating=Average,usg_pct=Low} => {reb=Low}",0.165464931173331,0.8079561042524,0.204794456409776,1.02691778592137,1767
"{weight=Medium,net_rating=Average,usg_pct=Low} => {ast=Low}",0.200767862159378,0.980338363054412,0.204794456409776,1.13423980271485,2144
"{pts=Low,net_rating=Average,usg_pct=Low} => {reb=Low}",0.228766738458657,0.859303552585297,0.266223429160034,1.09218074721,2443
"{reb=Low,net_rating=Average,usg_pct=Low} => {pts=Low}",0.228766738458657,0.983494363929147,0.232606049255548,1.32744392219405,2443
"{pts=Low,net_rating=Average,usg_pct=Low} => {ast=Low}",0.25414364640884,0.954625395708758,0.266223429160034,1.10449020593433,2714
"{ast=Low,net_rating=Average,usg_pct=Low} => {pts=Low}",0.25414364640884,0.975907946781733,0.26041764210132,1.31720436851392,2714
"{reb=Low,net_rating=Average,usg_pct=Low} => {ast=Low}",0.220432624777601,0.947665056360709,0.232606049255548,1.09643717625959,2354
"{ast=Low,net_rating=Average,usg_pct=Low} => {reb=Low}",0.220432624777601,0.846458108594031,0.26041764210132,1.07585409922348,2354
"{height=Medium,oreb_pct=Low,usg_pct=Low} => {pts=Low}",0.217342447794737,0.966278101582015,0.224927427661766,1.30420675515601,2321
"{pts=Low,oreb_pct=Low,usg_pct=Low} => {height=Medium}",0.217342447794737,0.901359223300971,0.241127446390111,1.29882811302538,2321
"{height=Medium,oreb_pct=Low,usg_pct=Low} => {reb=Low}",0.218934357149546,0.973355537052456,0.224927427661766,1.2371416067821,2338
"{reb=Low,oreb_pct=Low,usg_pct=Low} => {height=Medium}",0.218934357149546,0.903400309119011,0.242344788837906,1.30176924856051,2338
"{height=Medium,oreb_pct=Low,usg_pct=Low} => {ast=Low}",0.20516902331679,0.912156536219817,0.224927427661766,1.05535424163504,2191
"{ast=Low,oreb_pct=Low,usg_pct=Low} => {height=Medium}",0.20516902331679,0.906120760959471,0.226425695289821,1.30568932752479,2191
"{pts=Low,oreb_pct=Low,usg_pct=Low} => {reb=Low}",0.235977151418672,0.978640776699029,0.241127446390111,1.24385918285753,2520
"{reb=Low,oreb_pct=Low,usg_pct=Low} => {pts=Low}",0.235977151418672,0.973724884080371,0.242344788837906,1.31425784088654,2520
"{pts=Low,oreb_pct=Low,usg_pct=Low} => {ast=Low}",0.21987077441708,0.911844660194175,0.241127446390111,1.0549934047902,2348
"{ast=Low,oreb_pct=Low,usg_pct=Low} => {pts=Low}",0.21987077441708,0.971050454921423,0.226425695289821,1.31064810517011,2348
"{reb=Low,oreb_pct=Low,usg_pct=Low} => {ast=Low}",0.221369042045135,0.913446676970634,0.242344788837906,1.05684691910828,2364
"{ast=Low,oreb_pct=Low,usg_pct=Low} => {reb=Low}",0.221369042045135,0.977667493796526,0.226425695289821,1.24262213356976,2364
"{height=Medium,weight=Medium,usg_pct=Low} => {pts=Low}",0.22558291974904,0.970979443772672,0.232325124075288,1.31055225986456,2409
"{height=Medium,weight=Medium,usg_pct=Low} => {reb=Low}",0.204513531229516,0.880290205562273,0.232325124075288,1.11885492801708,2184
"{height=Medium,weight=Medium,usg_pct=Low} => {ast=Low}",0.22558291974904,0.970979443772672,0.232325124075288,1.12341164464229,2409
"{height=Medium,pts=Low,usg_pct=Low} => {reb=Low}",0.29497143927334,0.917832167832168,0.321378406217811,1.16657102121872,3150
"{height=Medium,reb=Low,usg_pct=Low} => {pts=Low}",0.29497143927334,0.978868862647607,0.301339076692574,1.3212007816246,3150
